source,target,weight
102,3389,1
102,5349,1
103,3178,1
104,2430,1
104,2967,1
104,6368,1
104,7980,1
105,2756,1
105,3172,1
106,287,1
106,2034,1
106,2545,1
106,4395,1
106,7063,1
107,2334,1
107,5216,1
107,7836,1
108,2123,1
109,1912,1
109,4456,1
110,970,1
110,1701,1
111,1490,1
112,1279,1
112,2632,1
113,1068,1
113,2480,1
114,491,1
114,857,1
115,646,1
115,6315,1
116,435,1
116,3412,1
117,224,1
117,357,1
117,1992,1
117,6710,1
118,13,1
118,1957,1
118,6052,1
119,2077,1
119,7994,1
120,4138,1
120,7783,1
121,7572,1
121,8179,1
122,1739,1
122,2123,1
122,7361,1
122,7999,1
123,617,1
123,1086,1
123,5815,1
123,7150,1
123,7532,1
124,6939,1
124,7677,1
125,5523,1
125,6728,1
126,37,1
126,2351,1
126,6517,1
127,419,1
127,6306,1
128,6095,1
128,6364,1
129,5884,1
130,5673,1
131,5462,1
132,4710,1
132,5251,1
132,8063,1
133,1664,1
133,5040,1
133,7069,1
134,3795,1
134,4829,1
135,1352,1
135,2729,1
135,2770,1
135,4618,1
136,4407,1
137,1694,1
137,4196,1
138,3985,1
138,5255,1
139,2415,1
139,3774,1
139,5886,1
140,3563,1
140,4507,1
140,6233,1
141,3352,1
141,5022,1
141,5328,1
141,7295,1
142,1916,1
142,2633,1
142,3141,1
143,1044,1
143,2930,1
143,6266,1
144,2719,1
145,2508,1
145,3445,1
146,2297,1
147,309,1
147,2086,1
147,2700,1
148,65,1
148,934,1
148,1875,1
148,5496,1
148,7356,1
149,1664,1
150,1453,1
150,2363,1
151,1242,1
151,1806,1
152,1031,1
153,820,1
153,1210,1
154,609,1
154,7934,1
155,398,1
155,1688,1
155,3767,1
156,187,1
156,4482,1
157,3997,1
157,5509,1
157,8168,1
158,2152,1
158,4633,1
158,7957,1
159,5848,1
159,7746,1
160,80,1
160,4099,1
160,7535,1
161,7324,1
162,7113,1
162,7635,1
163,5084,1
163,5577,1
163,6902,1
163,7266,1
164,6691,1
164,7695,1
165,6480,1
166,1499,1
166,6269,1
166,6582,1
167,5604,1
167,6058,1
168,5847,1
169,5636,1
170,4440,1
170,5314,1
170,5425,1
171,5214,1
172,5003,1
173,4792,1
174,4581,1
174,7553,1
175,4370,1
176,4159,1
176,4387,1
176,7887,1
177,3948,1
178,3737,1
179,3526,1
179,7629,1
180,3315,1
181,3104,1
181,5270,1
181,8000,1
182,2893,1
183,2682,1
183,5762,1
184,2471,1
184,4811,1
185,2260,1
186,945,1
186,2049,1
187,1838,1
188,1627,1
189,234,1
189,1055,1
189,1416,1
190,1205,1
191,994,1
191,4585,1
191,7456,1
192,783,1
193,572,1
193,5740,1
193,6800,1
194,361,1
194,3656,1
195,150,1
195,1081,1
196,6597,1
196,8131,1
197,7920,1
198,3800,1
198,5268,1
198,7709,1
199,7498,1
199,7770,1
200,7287,1
201,909,1
201,7076,1
202,3321,1
202,6196,1
202,6865,1
202,7667,1
203,4936,1
203,5251,1
203,6654,1
203,8081,1
204,6443,1
204,6585,1
205,39,1
205,6232,1
205,7161,1
206,6021,1
207,1997,1
207,2411,1
207,5810,1
208,5599,1
208,6600,1
208,6638,1
209,2841,1
209,5388,1
210,4236,1
210,5177,1
210,5538,1
210,6773,1
210,7643,1
211,4966,1
211,6725,1
212,4755,1
213,4544,1
213,6420,1
214,3093,1
214,4333,1
214,5449,1
214,7766,1
215,1278,1
215,4122,1
216,3911,1
216,4884,1
217,2553,1
217,3700,1
217,5635,1
217,7126,1
217,7571,1
218,650,1
218,1710,1
218,1920,1
218,3489,1
218,6587,1
219,3278,1
220,3067,1
221,2856,1
222,1765,1
222,2645,1
223,2434,1
223,7781,1
224,2223,1
225,2012,1
226,1244,1
226,1801,1
226,2327,1
227,1590,1
227,2764,1
228,1379,1
228,4736,1
229,1168,1
230,957,1
231,746,1
231,7692,1
232,535,1
233,324,1
233,1745,1
234,113,1
234,2521,1
235,8094,1
236,1196,1
236,7883,1
237,2716,1
237,5880,1
237,6419,1
237,7672,1
238,7461,1
239,3576,1
239,7250,1
240,4180,1
240,7039,1
241,2600,1
241,3447,1
241,6828,1
242,2883,1
242,6617,1
243,6406,1
244,4943,1
244,5544,1
244,6195,1
245,4195,1
245,5984,1
246,343,1
246,2677,1
246,5773,1
246,7488,1
247,2733,1
247,5307,1
247,5562,1
248,5351,1
249,3783,1
249,5140,1
250,4929,1
250,8024,1
251,4718,1
252,2295,1
252,3175,1
252,4507,1
252,6183,1
253,4296,1
254,3285,1
254,4085,1
255,3874,1
255,7678,1
256,2492,1
256,3663,1
257,2263,1
257,3452,1
258,3241,1
259,825,1
259,1261,1
259,3030,1
259,3738,1
260,2819,1
261,2608,1
262,2397,1
262,5281,1
263,2186,1
263,2773,1
264,1975,1
264,2330,1
265,1764,1
266,224,1
266,1553,1
266,2857,1
267,1342,1
268,1131,1
268,5486,1
269,920,1
270,709,1
270,3408,1
271,498,1
271,967,1
272,287,1
272,3619,1
273,76,1
273,545,1
273,1518,1
273,2717,1
274,8057,1
275,1624,1
275,7466,1
275,7846,1
276,3469,1
276,7635,1
277,7424,1
278,7213,1
279,1867,1
279,7002,1
280,6791,1
281,6580,1
282,6369,1
283,5606,1
283,6158,1
283,7000,1
284,2884,1
284,3096,1
284,4533,1
284,5226,1
284,5947,1
284,6442,1
285,5736,1
285,7528,1
286,5525,1
287,5314,1
288,1451,1
288,5103,1
289,4892,1
290,4681,1
291,4470,1
291,5208,1
292,4259,1
293,1053,1
293,4048,1
293,6858,1
294,3837,1
295,3626,1
295,3779,1
296,3415,1
297,3204,1
297,3899,1
298,2993,1
298,4810,1
298,7666,1
299,2782,1
300,2571,1
301,2360,1
302,2149,1
303,1938,1
304,1596,1
304,1727,1
304,4595,1
305,1172,1
305,1516,1
306,912,1
306,1305,1
306,3223,1
306,4520,1
307,1094,1
308,883,1
308,2416,1
309,672,1
309,5444,1
310,461,1
311,250,1
311,5520,1
312,39,1
312,2745,1
312,4385,1
313,8020,1
314,7809,1
315,4834,1
315,7477,1
315,7598,1
316,6393,1
316,7387,1
317,2253,1
317,7176,1
318,6965,1
319,6754,1
320,734,1
320,5919,1
320,6543,1
321,4644,1
321,6332,1
322,1490,1
322,2652,1
322,6121,1
323,5910,1
324,5699,1
325,2291,1
325,5488,1
326,5277,1
326,7757,1
327,5066,1
327,6913,1
328,4855,1
329,1802,1
329,4644,1
329,7031,1
330,4433,1
330,6786,1
331,4222,1
331,6793,1
332,2105,1
332,4011,1
332,4556,1
333,1138,1
333,3800,1
334,2695,1
334,3589,1
335,3378,1
335,3826,1
336,3167,1
336,3532,1
337,2956,1
338,824,1
338,1815,1
338,2745,1
339,2534,1
340,2323,1
341,903,1
341,2112,1
342,1779,1
342,1901,1
343,1690,1
344,1479,1
344,5806,1
345,1268,1
346,1057,1
347,846,1
347,1049,1
347,3527,1
347,5932,1
347,6076,1
348,635,1
348,6463,1
349,424,1
349,528,1
349,2791,1
349,2874,1
349,4298,1
349,6898,1
350,213,1
350,7268,1
351,2,1
351,3788,1
352,7983,1
353,3150,1
353,7772,1
354,7561,1
355,5603,1
355,7350,1
356,7139,1
357,6369,1
357,6928,1
358,1268,1
358,6717,1
358,6922,1
358,8176,1
359,6506,1
360,6295,1
360,7193,1
360,8140,1
361,6084,1
362,5873,1
363,2749,1
363,5662,1
364,5451,1
365,1223,1
365,4467,1
365,5240,1
366,5029,1
367,3092,1
367,4818,1
367,5301,1
368,4607,1
368,5715,1
369,4396,1
370,342,1
370,1006,1
370,4185,1
370,7749,1
371,2793,1
371,3974,1
372,3763,1
373,3552,1
374,2914,1
374,3341,1
374,5380,1
375,2580,1
375,3130,1
375,6291,1
375,6518,1
375,8148,1
376,2919,1
377,2708,1
378,604,1
378,1098,1
378,2497,1
378,2920,1
378,4204,1
379,2286,1
380,2075,1
380,7722,1
381,1864,1
381,3007,1
382,1653,1
382,4833,1
383,1364,1
383,1442,1
384,1231,1
385,1020,1
385,5434,1
386,375,1
386,809,1
387,598,1
388,387,1
388,2401,1
388,4653,1
388,7911,1
389,176,1
390,8157,1
391,7946,1
392,3040,1
392,7735,1
393,7524,1
394,7313,1
395,401,1
395,7102,1
396,6891,1
397,6680,1
397,7872,1
398,6001,1
398,6281,1
398,6469,1
399,1900,1
399,6258,1
400,2261,1
400,6047,1
401,5836,1
402,4247,1
402,5625,1
403,5414,1
404,5203,1
405,4992,1
406,577,1
406,4781,1
406,4783,1
407,4570,1
407,7489,1
407,7669,1
408,4359,1
409,4148,1
410,3937,1
410,5743,1
411,3726,1
411,4340,1
412,433,1
412,3515,1
413,3304,1
414,3093,1
414,5445,1
415,2882,1
415,5781,1
416,2671,1
417,2460,1
418,2249,1
419,2038,1
420,1827,1
420,2863,1
421,675,1
421,1616,1
421,3378,1
421,4872,1
422,1405,1
423,1194,1
423,3948,1
423,4087,1
423,6927,1
424,983,1
424,6834,1
425,772,1
425,7691,1
426,561,1
426,3892,1
427,350,1
427,1715,1
428,139,1
428,148,1
429,1599,1
429,8120,1
430,4091,1
430,5260,1
430,7909,1
431,7698,1
432,7487,1
433,7276,1
434,7065,1
435,1896,1
435,2797,1
435,6854,1
436,6643,1
437,4399,1
437,6432,1
438,5357,1
438,6221,1
439,836,1
439,6010,1
439,7274,1
440,5799,1
440,6796,1
441,5588,1
442,5377,1
443,4092,1
443,5166,1
444,1374,1
444,4172,1
444,4955,1
445,4744,1
446,490,1
446,4533,1
447,2726,1
447,4322,1
447,5634,1
448,2487,1
448,4111,1
448,7567,1
448,8109,1
449,3900,1
449,4394,1
450,679,1
450,3689,1
450,5170,1
450,6093,1
451,1651,1
451,3478,1
451,5537,1
452,3267,1
452,3714,1
452,6390,1
453,3056,1
453,6289,1
454,2845,1
454,3541,1
455,2634,1
456,612,1
456,2423,1
457,1833,1
457,2212,1
457,4458,1
458,2001,1
458,5770,1
459,1790,1
459,2010,1
460,1205,1
460,1579,1
461,1368,1
461,3110,1
462,1157,1
462,3526,1
463,946,1
464,735,1
464,4498,1
465,524,1
466,313,1
466,8137,1
467,102,1
467,4158,1
467,4254,1
468,193,1
468,8083,1
469,2412,1
469,7872,1
470,1026,1
470,3284,1
470,4444,1
470,7661,1
471,7450,1
472,2898,1
472,7239,1
473,6172,1
473,7028,1
474,6817,1
475,6606,1
476,5182,1
476,5772,1
476,6395,1
476,6481,1
476,7353,1
477,6184,1
478,779,1
478,5973,1
479,5762,1
480,1040,1
480,5551,1
480,5779,1
481,3436,1
481,5340,1
482,4491,1
482,5129,1
483,4918,1
484,1572,1
484,4707,1
484,7446,1
485,495,1
485,4496,1
486,3719,1
486,4285,1
487,2089,1
487,4074,1
488,2668,1
488,2825,1
488,3863,1
488,7782,1
489,3652,1
490,1333,1
490,3441,1
490,5143,1
491,2204,1
491,3230,1
492,180,1
492,585,1
492,3019,1
493,2808,1
494,1458,1
494,2597,1
494,3180,1
495,2386,1
496,2175,1
497,1964,1
497,5154,1
498,1359,1
498,1753,1
498,1787,1
499,1542,1
499,5594,1
499,5620,1
500,1331,1
501,365,1
501,1120,1
502,909,1
503,698,1
503,1906,1
503,4337,1
504,154,1
504,487,1
504,2702,1
505,276,1
505,6830,1
506,65,1
506,593,1
507,8046,1
508,2528,1
508,6956,1
508,7835,1
509,4402,1
509,5622,1
509,7624,1
510,7249,1
510,7413,1
511,7202,1
512,6991,1
513,6780,1
514,280,1
514,6569,1
514,7059,1
515,3099,1
515,6358,1
516,253,1
516,6147,1
517,22,1
517,5936,1
518,5725,1
519,2719,1
519,3504,1
519,5026,1
519,5514,1
520,5303,1
521,5092,1
521,5339,1
522,4881,1
523,4670,1
524,4459,1
524,6023,1
525,4248,1
526,4037,1
527,2957,1
527,3658,1
527,3826,1
527,5543,1
528,3615,1
528,3812,1
529,3404,1
530,3193,1
531,2982,1
532,2771,1
533,1696,1
533,2560,1
533,5990,1
534,614,1
534,2349,1
534,7129,1
535,2138,1
536,1927,1
536,3467,1
537,1097,1
537,1716,1
538,1505,1
539,1294,1
539,1699,1
539,5142,1
540,1083,1
541,872,1
541,1551,1
542,661,1
543,450,1
544,18,1
544,239,1
545,28,1
546,8009,1
547,2503,1
547,2732,1
547,2836,1
547,5242,1
547,6516,1
547,7784,1
547,7798,1
548,7587,1
549,2247,1
549,7376,1
549,7630,1
550,1084,1
550,4205,1
550,7165,1
551,4952,1
551,6954,1
552,3930,1
552,6743,1
553,6532,1
554,4288,1
554,6321,1
555,3400,1
555,6110,1
556,5899,1
556,7103,1
557,5688,1
558,5477,1
558,6837,1
559,5266,1
560,5055,1
561,1810,1
561,2991,1
561,4844,1
562,1590,1
562,4633,1
562,8056,1
563,4422,1
564,3736,1
564,4211,1
564,5701,1
565,4000,1
566,3789,1
566,7442,1
567,3578,1
567,4134,1
568,875,1
568,3367,1
569,686,1
569,2906,1
569,3156,1
570,57,1
570,1889,1
570,2945,1
571,2734,1
571,6623,1
572,2523,1
573,2312,1
573,5017,1
574,2101,1
575,123,1
575,1890,1
575,5623,1
576,1679,1
577,1468,1
577,1887,1
577,5337,1
578,1257,1
579,1046,1
580,835,1
580,7670,1
581,624,1
581,7136,1
581,7861,1
582,413,1
583,202,1
584,552,1
584,2840,1
584,8183,1
585,7972,1
586,5540,1
586,6581,1
586,7761,1
587,23,1
587,3881,1
587,3937,1
587,6292,1
587,7003,1
587,7550,1
588,7339,1
589,4188,1
589,4698,1
589,7128,1
590,6917,1
591,6706,1
592,3693,1
592,6495,1
593,6284,1
594,6073,1
595,2258,1
595,5862,1
596,5651,1
596,6475,1
597,5440,1
598,1092,1
598,5229,1
598,7615,1
599,5018,1
600,4807,1
601,2657,1
601,3962,1
601,4596,1
601,4886,1
602,4385,1
603,4174,1
603,5127,1
604,3553,1
604,3963,1
605,3752,1
606,3541,1
607,121,1
607,3330,1
607,6044,1
608,3119,1
608,7944,1
609,2908,1
610,2697,1
611,2486,1
612,2275,1
612,3125,1
613,2064,1
613,2547,1
614,1853,1
614,4696,1
614,6037,1
615,1642,1
616,1431,1
617,1220,1
617,3177,1
618,5,1
618,1009,1
618,1018,1
619,798,1
619,5057,1
619,7805,1
620,587,1
621,376,1
622,165,1
623,8146,1
624,1401,1
624,2329,1
624,5274,1
624,7935,1
625,7724,1
626,5917,1
626,7513,1
627,7302,1
628,7091,1
629,1332,1
629,6880,1
630,5332,1
630,6669,1
631,1122,1
631,6458,1
632,5149,1
632,6247,1
633,6036,1
634,3009,1
634,5825,1
634,6809,1
635,5614,1
636,451,1
636,1334,1
636,5403,1
637,1545,1
637,5192,1
638,4981,1
638,5949,1
639,4770,1
639,7940,1
640,2210,1
640,4559,1
641,4348,1
642,4137,1
642,5136,1
643,1941,1
643,3926,1
644,217,1
644,2110,1
644,3715,1
645,3504,1
645,4641,1
646,1259,1
646,3293,1
647,3082,1
648,2871,1
649,2660,1
650,2449,1
651,2238,1
651,3030,1
651,3776,1
652,2027,1
652,2414,1
653,1816,1
654,1605,1
655,1394,1
656,1183,1
656,2599,1
657,972,1
658,761,1
658,1185,1
659,550,1
660,44,1
660,339,1
660,6985,1
661,128,1
661,1387,1
661,5019,1
662,4539,1
662,8109,1
663,7898,1
664,4904,1
664,7687,1
665,7476,1
666,7265,1
666,7492,1
667,1668,1
667,7054,1
668,6843,1
669,6632,1
669,7576,1
670,2605,1
670,6421,1
671,1746,1
671,6210,1
672,5999,1
673,1313,1
673,2092,1
673,3920,1
673,5788,1
674,2747,1
674,5577,1
675,1200,1
675,1337,1
675,5366,1
676,5155,1
677,4944,1
678,4733,1
678,5257,1
678,7018,1
679,4522,1
680,4311,1
681,4100,1
681,6515,1
681,7851,1
682,3510,1
682,3889,1
682,7628,1
683,3678,1
683,4852,1
684,2585,1
684,3467,1
685,3256,1
686,3045,1
687,2834,1
688,2623,1
688,6757,1
689,862,1
689,2412,1
689,5734,1
689,6615,1
690,2201,1
691,166,1
691,1990,1
692,229,1
692,1779,1
692,1857,1
692,4354,1
693,881,1
693,1568,1
694,1357,1
695,548,1
695,1146,1
696,776,1
696,935,1
696,4763,1
697,724,1
697,3666,1
697,4926,1
697,5678,1
697,6209,1
698,513,1
698,2577,1
698,5655,1
699,302,1
700,91,1
701,6387,1
701,8072,1
702,1932,1
702,4927,1
702,7861,1
703,1131,1
703,2567,1
703,6821,1
703,7650,1
704,2262,1
704,7439,1
705,338,1
705,7228,1
706,4051,1
706,7017,1
707,4857,1
707,6806,1
708,6595,1
709,3667,1
709,6384,1
709,6588,1
710,6173,1
711,5433,1
711,5962,1
711,6732,1
712,5751,1
713,5405,1
713,5540,1
714,5329,1
715,5118,1
716,4907,1
716,5342,1
717,4696,1
717,5482,1
717,8036,1
718,2557,1
718,4485,1
719,4274,1
720,3126,1
720,3679,1
720,4063,1
720,5676,1
721,3852,1
722,3641,1
722,3972,1
723,3430,1
724,2545,1
724,3219,1
725,3008,1
726,311,1
726,1435,1
726,2797,1
726,8181,1
727,1150,1
727,2586,1
727,7986,1
728,2375,1
729,2164,1
730,1953,1
730,2595,1
731,1742,1
731,3549,1
731,6998,1
731,7154,1
732,1531,1
733,562,1
733,1320,1
734,1109,1
734,3674,1
735,802,1
735,898,1
735,3657,1
736,687,1
736,1877,1
737,476,1
737,1838,1
738,265,1
738,7564,1
739,54,1
739,5412,1
740,530,1
740,8035,1
741,7824,1
742,3006,1
742,7457,1
742,7613,1
743,4310,1
743,7402,1
744,1977,1
744,2699,1
744,5624,1
744,6641,1
744,7191,1
745,6980,1
746,3404,1
746,6769,1
747,659,1
747,1159,1
747,6558,1
748,6347,1
749,6136,1
750,156,1
750,5925,1
750,6470,1
751,2856,1
751,5714,1
752,5503,1
752,7284,1
752,7825,1
752,8093,1
753,4496,1
753,5292,1
754,3200,1
754,5081,1
755,112,1
755,4870,1
755,6004,1
755,6061,1
755,6357,1
756,4659,1
757,4448,1
757,7619,1
758,4237,1
759,1305,1
759,3503,1
759,4026,1
759,4989,1
760,3815,1
760,6029,1
761,1608,1
761,3604,1
762,3393,1
762,7703,1
763,2268,1
763,3182,1
763,5897,1
764,2971,1
764,3722,1
765,2760,1
766,2549,1
767,2338,1
768,2127,1
768,4427,1
769,667,1
769,1916,1
769,2995,1
769,3889,1
770,1705,1
771,1494,1
771,3499,1
772,1283,1
773,107,1
773,1072,1
774,861,1
774,1088,1
774,5325,1
775,650,1
776,439,1
776,5574,1
776,6160,1
777,228,1
778,17,1
778,1662,1
778,1943,1
778,4144,1
779,4319,1
779,7175,1
779,7998,1
780,7656,1
780,7787,1
781,4386,1
781,7576,1
782,7365,1
783,5551,1
783,6095,1
783,6881,1
783,7154,1
784,1461,1
784,1796,1
784,6943,1
785,1723,1
785,6732,1
786,6521,1
786,7561,1
787,6310,1
788,1682,1
788,6099,1
789,5888,1
790,5677,1
791,5452,1
791,5466,1
792,5255,1
793,5044,1
793,8149,1
794,55,1
794,4833,1
794,7580,1
795,4622,1
795,5249,1
796,4411,1
797,531,1
797,4200,1
798,1908,1
798,3989,1
799,3778,1
799,5253,1
799,5616,1
800,3567,1
800,4971,1
800,5828,1
801,3356,1
802,3145,1
802,5192,1
803,2934,1
804,2723,1
805,484,1
805,2512,1
805,7244,1
806,2301,1
806,6536,1
807,2090,1
807,2597,1
807,3237,1
808,1879,1
809,1403,1
809,1668,1
810,1457,1
810,6995,1
811,1246,1
811,4072,1
812,1035,1
812,1284,1
812,2655,1
813,824,1
813,5323,1
814,613,1
814,3437,1
815,402,1
815,6461,1
816,160,1
816,191,1
817,4025,1
817,5499,1
817,8172,1
818,942,1
818,7961,1
819,7072,1
819,7750,1
820,1860,1
820,2665,1
820,3600,1
820,7539,1
821,3124,1
821,7328,1
822,7117,1
823,1432,1
823,6906,1
824,6695,1
825,6484,1
825,6851,1
825,7701,1
826,477,1
826,6273,1
827,6062,1
828,5851,1
829,399,1
829,636,1
829,5640,1
830,1342,1
830,5429,1
831,5218,1
832,588,1
832,3176,1
832,3716,1
832,5007,1
832,5511,1
833,4796,1
833,5641,1
834,4585,1
835,4374,1
836,2608,1
836,4163,1
836,7725,1
837,3952,1
837,5830,1
838,3741,1
838,6609,1
839,851,1
839,3530,1
840,3319,1
841,3108,1
842,2897,1
842,7602,1
843,2686,1
843,4388,1
844,2475,1
845,2264,1
845,2660,1
845,3625,1
846,2053,1
846,7263,1
847,1842,1
848,1631,1
848,6833,1
849,1420,1
849,2081,1
849,6994,1
850,1209,1
850,2398,1
851,998,1
851,3279,1
851,3725,1
852,787,1
852,5485,1
853,576,1
854,365,1
855,154,1
856,6746,1
856,8135,1
857,921,1
857,4221,1
857,4845,1
857,7924,1
858,4996,1
858,7713,1
859,1226,1
859,2454,1
859,6568,1
859,7502,1
860,7291,1
861,2828,1
861,6070,1
861,6335,1
861,7080,1
862,6099,1
862,6869,1
863,3157,1
863,6658,1
863,7591,1
864,3397,1
864,6447,1
865,6236,1
866,76,1
866,114,1
866,6025,1
867,5814,1
868,5603,1
869,4787,1
869,5392,1
870,3366,1
870,3745,1
870,5181,1
870,7299,1
871,3603,1
871,4955,1
871,4970,1
872,4759,1
872,5202,1
873,4548,1
874,3487,1
874,4337,1
875,4126,1
876,1974,1
876,3915,1
877,3704,1
878,3493,1
878,5595,1
879,1318,1
879,3282,1
880,145,1
880,1262,1
880,3071,1
881,2860,1
881,6823,1
882,2649,1
883,2438,1
883,3229,1
884,2227,1
885,2016,1
886,1805,1
886,2080,1
887,1594,1
888,1383,1
889,724,1
889,1172,1
889,2500,1
890,961,1
890,5049,1
891,750,1
891,4543,1
892,539,1
893,328,1
893,3847,1
893,4868,1
894,117,1
894,3085,1
894,4449,1
894,4931,1
895,4401,1
895,8098,1
896,7887,1
897,756,1
897,5335,1
897,7676,1
898,7465,1
899,7254,1
900,4609,1
900,7043,1
901,5152,1
901,6832,1
902,514,1
902,6621,1
903,4552,1
903,6410,1
904,6199,1
905,5988,1
905,7933,1
906,2071,1
906,5777,1
907,4462,1
907,4619,1
907,5566,1
907,5680,1
908,5355,1
908,6198,1
908,6685,1
908,7373,1
909,5144,1
910,4933,1
911,4722,1
912,1096,1
912,4511,1
913,4300,1
913,5321,1
914,2277,1
914,4074,1
914,4089,1
915,3878,1
915,6014,1
915,7804,1
916,3667,1
916,6984,1
917,3456,1
917,6650,1
918,684,1
918,3245,1
918,8133,1
919,462,1
919,3034,1
920,560,1
920,2823,1
920,4986,1
921,2612,1
922,2401,1
922,6003,1
923,2190,1
923,5909,1
923,7165,1
924,1979,1
925,99,1
925,1768,1
925,5706,1
926,1557,1
926,4381,1
927,1346,1
927,7217,1
927,7647,1
928,1135,1
928,2040,1
928,6574,1
929,924,1
929,3524,1
930,713,1
930,2009,1
931,502,1
932,291,1
932,3976,1
933,80,1
933,141,1
933,568,1
934,8061,1
935,7850,1
936,2698,1
936,7639,1
937,7015,1
937,7428,1
938,2984,1
938,7217,1
938,7734,1
939,4601,1
939,7006,1
940,2834,1
940,5881,1
940,6795,1
940,6838,1
940,6965,1
941,771,1
941,6136,1
941,6584,1
942,823,1
942,841,1
942,4511,1
942,6373,1
943,6162,1
944,5951,1
944,6555,1
944,8174,1
945,5372,1
945,5740,1
945,7746,1
946,1740,1
946,5529,1
947,728,1
947,4636,1
947,5119,1
947,5318,1
948,5107,1
948,7199,1
948,7679,1
949,2880,1
949,4875,1
949,4896,1
950,2,1
950,4685,1
951,4474,1
952,4263,1
952,4655,1
953,4052,1
954,3841,1
955,3630,1
956,3419,1
957,3208,1
957,7496,1
958,1292,1
958,2997,1
958,4040,1
958,6404,1
959,2786,1
960,2575,1
961,2364,1
961,3830,1
961,4445,1
962,2153,1
962,2711,1
963,1942,1
964,1731,1
965,1090,1
965,1520,1
965,4437,1
965,4659,1
965,5289,1
966,105,1
966,1309,1
966,5582,1
967,1098,1
967,3068,1
968,887,1
968,5426,1
969,676,1
969,3048,1
969,4080,1
970,465,1
970,6848,1
971,254,1
971,3117,1
971,5939,1
972,43,1
973,8024,1
974,6986,1
974,7813,1
975,1252,1
975,7602,1
976,5838,1
976,7391,1
977,2190,1
977,6512,1
977,7180,1
978,6505,1
978,6969,1
979,6758,1
980,3300,1
980,5128,1
980,6547,1
981,3129,1
981,5902,1
981,6336,1
982,6125,1
983,2047,1
983,5914,1
984,5703,1
985,3262,1
985,5492,1
985,6354,1
986,109,1
986,892,1
986,2316,1
986,2354,1
986,3833,1
986,5281,1
986,5454,1
987,5070,1
987,7443,1
988,1513,1
988,4859,1
989,630,1
989,4477,1
989,4648,1
990,4437,1
990,7222,1
991,4226,1
992,4015,1
992,5646,1
992,7924,1
993,3804,1
994,3593,1
995,241,1
995,2060,1
995,3382,1
995,7951,1
996,2763,1
996,3171,1
996,6453,1
997,1224,1
997,2960,1
998,2097,1
998,2749,1
999,2538,1
999,2622,1
1000,2327,1
1001,1575,1
1001,2116,1
1001,3353,1
1002,653,1
1002,1647,1
1002,1905,1
1002,6853,1
1002,7485,1
