source,target,weight
164,181,1
165,336,1
166,125,1
166,480,1
167,426,1
168,215,1
169,4,1
170,305,1
171,94,1
171,158,1
172,232,1
172,395,1
173,123,1
173,124,1
173,184,1
173,423,1
174,7,1
174,201,1
174,275,1
174,308,1
174,485,1
175,274,1
175,387,1
176,63,1
176,81,1
177,183,1
177,303,1
177,364,1
178,153,1
178,178,1
179,328,1
179,454,1
180,243,1
181,32,1
182,53,1
182,333,1
183,122,1
184,423,1
185,212,1
185,358,1
186,1,1
186,190,1
186,301,1
186,505,1
187,59,1
187,302,1
188,91,1
188,453,1
188,456,1
188,470,1
189,365,1
189,392,1
190,181,1
190,195,1
191,482,1
192,271,1
192,373,1
193,60,1
194,236,1
194,361,1
194,418,1
195,150,1
195,420,1
196,26,1
196,44,1
196,451,1
196,474,1
197,240,1
198,29,1
199,330,1
199,424,1
200,119,1
201,36,1
201,60,1
201,420,1
202,209,1
202,352,1
202,403,1
203,510,1
204,257,1
204,299,1
205,88,1
206,357,1
206,389,1
207,154,1
207,177,1
207,178,1
208,479,1
209,51,1
209,268,1
210,57,1
210,122,1
211,254,1
211,358,1
212,147,1
213,448,1
214,237,1
215,26,1
215,70,1
215,237,1
215,371,1
215,468,1
216,327,1
217,116,1
217,323,1
217,488,1
218,411,1
218,417,1
219,129,1
219,206,1
219,218,1
220,294,1
220,405,1
220,507,1
221,296,1
222,85,1
223,386,1
224,175,1
224,429,1
225,476,1
226,265,1
227,54,1
228,355,1
229,144,1
229,341,1
230,445,1
231,234,1
232,23,1
232,171,1
233,118,1
233,224,1
233,324,1
233,425,1
233,476,1
234,113,1
235,414,1
236,203,1
237,148,1
237,212,1
237,504,1
238,293,1
238,413,1
239,82,1
240,246,1
240,383,1
240,503,1
241,161,1
241,172,1
241,393,1
242,67,1
242,473,1
243,262,1
243,469,1
243,485,1
244,51,1
245,352,1
246,141,1
247,248,1
247,366,1
247,442,1
248,77,1
248,231,1
248,472,1
249,20,1
249,99,1
250,321,1
250,392,1
251,110,1
251,335,1
251,445,1
252,411,1
252,475,1
253,105,1
253,200,1
254,501,1
255,233,1
255,290,1
256,79,1
256,484,1
257,1,1
257,380,1
258,169,1
259,24,1
259,223,1
259,470,1
260,259,1
261,48,1
261,435,1
262,349,1
262,399,1
262,419,1
262,509,1
263,0,1
263,138,1
264,306,1
264,439,1
265,176,1
265,228,1
265,414,1
266,17,1
267,17,1
267,318,1
268,107,1
268,471,1
269,63,1
269,179,1
269,242,1
269,408,1
270,197,1
270,277,1
271,313,1
271,498,1
272,91,1
272,287,1
272,381,1
273,4,1
273,55,1
273,76,1
274,88,1
274,101,1
274,144,1
274,147,1
274,377,1
274,463,1
275,166,1
276,9,1
276,173,1
276,467,1
277,256,1
278,34,1
278,45,1
278,150,1
279,346,1
280,89,1
280,135,1
281,436,1
282,225,1
283,14,1
283,322,1
284,315,1
285,104,1
285,138,1
286,317,1
286,405,1
287,194,1
288,495,1
289,284,1
290,12,1
290,73,1
290,267,1
291,120,1
291,272,1
291,374,1
292,86,1
292,163,1
292,447,1
293,464,1
293,473,1
294,253,1
295,42,1
296,343,1
297,132,1
297,321,1
297,396,1
297,408,1
298,281,1
298,433,1
299,21,1
299,222,1
299,386,1
300,5,1
300,11,1
300,339,1
301,312,1
302,101,1
303,82,1
303,293,1
303,354,1
303,402,1
304,191,1
304,376,1
305,188,1
305,264,1
305,461,1
305,492,1
306,61,1
306,281,1
306,320,1
307,35,1
307,70,1
308,219,1
308,371,1
309,108,1
309,160,1
309,238,1
310,58,1
310,461,1
310,494,1
311,250,1
312,39,1
313,340,1
314,129,1
315,356,1
315,430,1
316,30,1
316,219,1
316,290,1
317,8,1
317,185,1
317,221,1
318,205,1
318,309,1
319,98,1
320,399,1
321,188,1
321,202,1
322,234,1
322,482,1
322,489,1
323,278,1
323,315,1
324,8,1
324,67,1
325,368,1
325,430,1
326,72,1
326,100,1
326,157,1
326,302,1
327,288,1
327,437,1
327,443,1
327,458,1
328,131,1
328,247,1
329,36,1
330,337,1
330,464,1
331,126,1
332,343,1
332,427,1
333,87,1
333,216,1
334,5,1
334,164,1
335,140,1
335,265,1
335,306,1
336,95,1
336,211,1
336,311,1
337,396,1
338,185,1
338,235,1
338,478,1
339,486,1
340,275,1
341,64,1
341,360,1
342,365,1
343,18,1
343,154,1
343,213,1
344,353,1
344,455,1
344,497,1
345,175,1
345,244,1
346,33,1
346,282,1
346,291,1
347,334,1
348,123,1
348,152,1
349,424,1
350,213,1
351,2,1
351,115,1
351,344,1
352,303,1
353,92,1
353,441,1
353,502,1
354,393,1
354,499,1
355,182,1
355,433,1
356,483,1
357,272,1
358,61,1
359,93,1
359,362,1
360,151,1
360,416,1
361,116,1
361,244,1
361,452,1
362,241,1
363,30,1
364,331,1
365,6,1
365,120,1
366,49,1
366,421,1
367,210,1
367,220,1
368,511,1
369,109,1
369,300,1
370,89,1
370,342,1
371,390,1
372,43,1
372,179,1
373,168,1
373,191,1
373,194,1
373,239,1
373,480,1
374,269,1
375,58,1
375,287,1
376,269,1
376,359,1
377,148,1
377,346,1
378,113,1
378,449,1
378,489,1
379,95,1
379,204,1
379,238,1
379,378,1
380,27,1
381,125,1
381,328,1
382,117,1
383,418,1
384,207,1
385,16,1
385,361,1
385,508,1
386,66,1
386,297,1
386,404,1
387,86,1
388,387,1
389,176,1
389,384,1
389,465,1
390,477,1
391,266,1
392,55,1
392,96,1
392,462,1
392,467,1
392,511,1
393,356,1
394,145,1
394,217,1
395,270,1
395,446,1
396,235,1
397,24,1
398,182,1
398,325,1
398,369,1
399,10,1
399,114,1
400,250,1
400,415,1
401,204,1
402,155,1
402,505,1
403,294,1
403,349,1
403,394,1
403,500,1
404,83,1
405,306,1
405,384,1
406,173,1
407,474,1
408,263,1
409,52,1
410,353,1
410,364,1
411,142,1
411,156,1
412,226,1
412,407,1
412,443,1
413,23,1
413,117,1
413,232,1
413,295,1
413,362,1
414,21,1
414,107,1
414,135,1
414,225,1
414,415,1
415,322,1
416,111,1
417,412,1
418,201,1
419,502,1
420,291,1
421,80,1
421,210,1
421,451,1
422,160,1
422,381,1
422,385,1
423,170,1
424,326,1
424,338,1
424,471,1
425,142,1
425,260,1
425,481,1
426,49,1
427,78,1
427,350,1
428,139,1
428,367,1
429,440,1
430,27,1
430,229,1
431,18,1
431,159,1
432,229,1
432,247,1
432,319,1
433,108,1
433,127,1
434,409,1
435,198,1
435,345,1
436,499,1
437,288,1
437,327,1
437,363,1
437,379,1
438,77,1
438,103,1
438,137,1
438,312,1
439,378,1
440,84,1
440,167,1
441,468,1
442,257,1
443,46,1
443,69,1
443,170,1
444,3,1
444,347,1
445,136,1
445,184,1
446,437,1
447,187,1
447,226,1
448,15,1
448,149,1
449,316,1
450,105,1
450,230,1
451,76,1
451,406,1
452,195,1
452,495,1
453,46,1
453,231,1
453,496,1
454,199,1
454,260,1
454,285,1
455,74,1
455,174,1
456,375,1
457,164,1
457,307,1
458,14,1
458,206,1
458,252,1
458,465,1
459,245,1
459,254,1
460,43,1
461,344,1
462,133,1
462,196,1
463,434,1
464,223,1
464,459,1
465,12,1
465,496,1
466,313,1
467,102,1
467,498,1
468,106,1
468,403,1
469,192,1
469,310,1
469,460,1
470,98,1
470,298,1
470,493,1
471,282,1
472,71,1
472,284,1
472,347,1
473,305,1
473,372,1
474,161,1
475,243,1
475,462,1
476,251,1
477,40,1
478,28,1
478,65,1
478,296,1
478,300,1
478,341,1
479,130,1
479,163,1
480,368,1
480,383,1
480,431,1
481,220,1
482,9,1
483,310,1
484,54,1
484,99,1
485,75,1
485,227,1
485,400,1
485,455,1
485,487,1
486,189,1
486,506,1
487,490,1
488,136,1
488,189,1
488,279,1
488,507,1
489,68,1
489,162,1
489,504,1
490,351,1
490,369,1
491,57,1
491,158,1
491,333,1
491,432,1
492,348,1
492,459,1
493,248,1
494,37,1
494,38,1
494,45,1
494,169,1
494,501,1
495,338,1
496,127,1
496,439,1
497,251,1
497,428,1
497,510,1
498,217,1
498,380,1
498,457,1
499,6,1
499,37,1
499,324,1
500,83,1
500,307,1
501,96,1
502,19,1
502,110,1
502,228,1
502,283,1
502,397,1
503,33,1
503,143,1
503,186,1
504,20,1
504,193,1
504,487,1
505,276,1
506,65,1
507,366,1
508,155,1
508,268,1
509,456,1
510,245,1
511,34,1
511,454,1
