source,target,weight
454,1630,1
454,68381,1
455,35402,1
456,2423,1
457,37943,1
457,100516,1
458,67537,1
459,34558,1
459,58599,1
460,1579,1
460,18836,1
460,31016,1
460,70480,1
461,56300,1
461,99672,1
461,117729,1
462,50999,1
462,51164,1
462,62707,1
462,66693,1
463,2870,1
463,30483,1
463,33714,1
464,735,1
464,25313,1
464,27721,1
464,32744,1
465,9089,1
465,96464,1
465,98828,1
466,25711,1
466,65849,1
466,106055,1
467,32870,1
467,63485,1
468,80181,1
468,99599,1
468,130963,1
469,53588,1
469,67724,1
469,97984,1
469,115866,1
470,25122,1
470,65005,1
470,113940,1
471,10673,1
471,32026,1
472,30593,1
472,76945,1
472,130119,1
473,97140,1
473,109137,1
473,116934,1
474,37620,1
474,44542,1
474,64161,1
474,96069,1
475,25124,1
475,31182,1
475,69131,1
476,23346,1
476,103961,1
476,129275,1
477,96296,1
478,63317,1
479,30338,1
480,74563,1
480,128431,1
481,95452,1
482,62473,1
483,18586,1
483,29494,1
484,127587,1
485,94608,1
486,61629,1
486,122257,1
487,28650,1
487,129671,1
488,126743,1
489,93764,1
490,60785,1
491,27806,1
492,25670,1
492,41961,1
492,125899,1
493,92920,1
494,26498,1
494,59941,1
494,83353,1
494,103275,1
495,26962,1
495,72207,1
496,56954,1
496,86206,1
496,118690,1
496,125055,1
497,92076,1
498,49687,1
498,59097,1
498,59761,1
499,26118,1
499,85729,1
500,29128,1
500,30355,1
500,124211,1
501,91232,1
502,58253,1
503,25274,1
504,14844,1
504,19573,1
504,81296,1
504,123367,1
505,23617,1
505,90388,1
505,113570,1
506,38332,1
506,57409,1
506,80176,1
506,83514,1
507,24430,1
507,109013,1
508,10551,1
508,49100,1
508,122523,1
509,41094,1
509,89544,1
510,56565,1
510,68914,1
511,23586,1
511,74192,1
512,121679,1
513,88700,1
514,55721,1
514,82749,1
515,22742,1
515,64588,1
516,106420,1
516,120835,1
517,87856,1
517,98580,1
518,17734,1
518,42136,1
518,53285,1
518,54877,1
518,64743,1
518,88953,1
518,114899,1
519,21898,1
519,130264,1
520,119991,1
521,4286,1
521,87012,1
521,97330,1
522,20247,1
522,53305,1
522,54033,1
522,89592,1
523,21054,1
523,43148,1
524,48862,1
524,67955,1
524,119147,1
525,86168,1
525,103015,1
526,15913,1
526,32181,1
526,53189,1
527,20210,1
528,118303,1
529,85324,1
530,52345,1
530,75194,1
531,13137,1
531,19366,1
531,64940,1
532,2049,1
532,50939,1
532,117459,1
533,55799,1
533,75780,1
533,84480,1
533,103611,1
534,25265,1
534,51501,1
534,77599,1
534,95462,1
535,18522,1
536,60525,1
536,116615,1
537,83636,1
538,50657,1
539,17678,1
540,115771,1
541,79751,1
541,82792,1
542,49813,1
543,16834,1
543,124291,1
544,114927,1
545,40408,1
545,81948,1
546,48969,1
546,100243,1
547,15990,1
547,23502,1
548,107748,1
548,114083,1
548,122582,1
549,81104,1
550,43414,1
550,48125,1
550,120573,1
551,15146,1
551,33504,1
551,35007,1
551,67168,1
551,75221,1
551,99892,1
552,37038,1
552,113239,1
553,29074,1
553,80260,1
554,47281,1
554,82203,1
555,14302,1
555,34752,1
556,103714,1
556,112395,1
557,59452,1
557,79416,1
558,1988,1
558,46437,1
559,13458,1
560,90519,1
560,111551,1
561,78572,1
561,84124,1
562,45593,1
563,12614,1
563,116770,1
564,17867,1
564,110707,1
565,69484,1
565,77728,1
565,108398,1
565,110075,1
566,44749,1
566,68418,1
566,88117,1
566,96284,1
567,11770,1
567,28370,1
568,28097,1
568,67187,1
568,109863,1
569,76884,1
569,128200,1
570,21966,1
570,43905,1
570,58669,1
571,10926,1
571,64775,1
572,109019,1
573,11777,1
573,52049,1
573,76040,1
574,43061,1
575,10082,1
575,128442,1
576,108175,1
577,75196,1
578,42217,1
579,9238,1
579,26752,1
580,49388,1
580,107331,1
580,110221,1
580,112835,1
581,74352,1
582,11972,1
582,41373,1
582,66822,1
583,8394,1
584,80045,1
584,106487,1
584,128813,1
585,23010,1
585,73508,1
585,89682,1
585,119492,1
586,40529,1
587,7550,1
588,96729,1
588,105643,1
589,38219,1
589,72664,1
589,92540,1
590,39685,1
590,61622,1
590,80783,1
590,99574,1
591,6706,1
591,12576,1
592,104799,1
593,71820,1
594,38841,1
595,5862,1
596,103955,1
597,11251,1
597,70976,1
597,73068,1
598,37997,1
599,5018,1
600,28833,1
600,103111,1
601,70132,1
602,26883,1
602,31201,1
602,32431,1
602,37153,1
603,4174,1
603,76518,1
604,102267,1
605,69288,1
606,36309,1
606,68282,1
606,84763,1
607,3330,1
608,8795,1
608,78803,1
608,81374,1
608,101423,1
609,63963,1
609,68444,1
610,35465,1
611,2486,1
611,46809,1
612,100579,1
612,100730,1
613,57218,1
613,67600,1
614,34621,1
614,41911,1
615,1642,1
615,63876,1
616,47292,1
616,81508,1
616,99735,1
616,125757,1
617,47913,1
617,66756,1
617,129634,1
618,33777,1
618,43079,1
618,54286,1
618,84226,1
619,798,1
619,69411,1
619,128332,1
620,67177,1
620,98891,1
621,65912,1
622,32933,1
622,107846,1
622,125226,1
623,131026,1
624,98047,1
625,55616,1
625,65068,1
626,32089,1
626,105253,1
627,130182,1
628,97203,1
629,64224,1
630,8768,1
630,31245,1
631,5628,1
631,94637,1
631,129338,1
632,82445,1
632,96359,1
632,100112,1
633,12257,1
633,63380,1
633,120250,1
634,30401,1
635,128494,1
636,57392,1
636,95515,1
636,111001,1
637,62536,1
638,15407,1
638,29557,1
639,106298,1
639,127650,1
640,94671,1
640,107963,1
641,61692,1
642,28713,1
643,60425,1
643,126806,1
644,17312,1
644,32251,1
644,93827,1
645,46995,1
645,60848,1
645,89966,1
646,27869,1
647,125962,1
648,61744,1
648,92983,1
649,60004,1
649,110085,1
650,27025,1
650,64990,1
650,80445,1
651,125118,1
652,68124,1
652,92139,1
653,8325,1
653,59160,1
654,26181,1
654,121657,1
655,124274,1
656,91295,1
657,58316,1
657,127736,1
658,25337,1
658,52940,1
659,123430,1
660,68378,1
660,90451,1
661,57472,1
662,24493,1
663,101375,1
663,122586,1
664,89607,1
665,56628,1
665,103148,1
665,114168,1
666,23649,1
666,56371,1
667,121742,1
668,23068,1
668,31599,1
668,35363,1
668,88763,1
668,95017,1
669,55784,1
669,85245,1
670,22805,1
671,120898,1
672,47307,1
672,87919,1
673,54940,1
674,21961,1
674,27642,1
674,52055,1
675,11101,1
675,120054,1
676,33226,1
676,87075,1
677,54096,1
678,21117,1
678,22070,1
678,22889,1
678,82049,1
679,119210,1
680,86231,1
680,102146,1
681,53252,1
681,104630,1
681,119808,1
682,20273,1
682,51928,1
683,99402,1
683,118366,1
684,1334,1
684,85387,1
685,52408,1
686,19429,1
687,415,1
687,117522,1
688,84543,1
689,37405,1
689,51564,1
689,109533,1
690,18585,1
690,36987,1
691,92644,1
691,116678,1
691,123056,1
692,83699,1
693,38356,1
693,50720,1
693,88372,1
694,17741,1
694,45171,1
695,78629,1
695,115834,1
696,82855,1
697,49876,1
697,75513,1
698,16897,1
698,49888,1
699,114990,1
699,126837,1
700,53112,1
700,82011,1
701,49032,1
702,16053,1
703,69433,1
703,114146,1
704,38475,1
704,81167,1
705,48188,1
706,15209,1
706,120705,1
707,13572,1
707,56384,1
707,106544,1
707,113302,1
708,48940,1
708,80323,1
709,47344,1
709,69627,1
709,70267,1
710,14365,1
710,78858,1
710,104214,1
711,112458,1
712,12605,1
712,79479,1
712,87185,1
713,46500,1
714,13521,1
715,12738,1
715,111614,1
715,117033,1
716,352,1
716,78635,1
717,45656,1
718,12677,1
719,79607,1
719,110770,1
720,52938,1
720,77791,1
721,44812,1
721,63786,1
721,64298,1
722,11833,1
722,67587,1
723,109926,1
724,76947,1
725,43968,1
726,10989,1
726,43183,1
726,47133,1
726,127824,1
727,71101,1
727,109082,1
728,3444,1
728,76103,1
728,108956,1
729,27719,1
729,43124,1
729,84312,1
729,126003,1
730,10145,1
730,120602,1
731,30787,1
731,108238,1
732,75259,1
733,42280,1
734,9301,1
735,107394,1
736,627,1
736,74415,1
736,101217,1
737,41436,1
738,8457,1
739,56742,1
739,106550,1
740,73571,1
740,78381,1
740,119037,1
741,15672,1
741,34322,1
741,40592,1
742,7613,1
742,13415,1
742,77142,1
742,78925,1
742,82433,1
743,105706,1
744,72727,1
745,39748,1
745,124402,1
746,6769,1
746,101446,1
747,23385,1
747,104862,1
748,71883,1
748,108650,1
749,38904,1
749,76455,1
749,83476,1
750,5925,1
751,18231,1
751,96797,1
751,104018,1
752,43659,1
752,71039,1
752,113220,1
753,38060,1
754,5081,1
754,60919,1
755,72887,1
755,103174,1
755,109520,1
755,112633,1
755,114286,1
756,31363,1
756,33164,1
756,70195,1
757,37216,1
757,123910,1
758,4237,1
758,4602,1
759,30589,1
759,64607,1
759,102330,1
760,60624,1
760,65377,1
760,69351,1
761,36372,1
761,42999,1
762,3393,1
762,19213,1
762,97327,1
763,101486,1
764,10300,1
764,49096,1
764,68507,1
765,35528,1
766,2549,1
767,100642,1
768,67663,1
768,75822,1
769,15900,1
769,34684,1
769,74445,1
769,104146,1
770,1705,1
770,26360,1
771,22715,1
771,99798,1
772,66819,1
773,33840,1
774,861,1
774,101119,1
774,113194,1
774,119816,1
775,98954,1
776,65975,1
776,84121,1
777,32996,1
777,38015,1
777,95018,1
778,17,1
778,14676,1
778,50262,1
779,45482,1
779,98110,1
780,65131,1
781,32152,1
782,130245,1
783,56682,1
783,65550,1
783,97266,1
784,64287,1
784,103555,1
785,19042,1
785,31308,1
785,87724,1
786,101237,1
786,123188,1
786,129401,1
787,2349,1
787,48201,1
787,96422,1
787,106951,1
788,19584,1
788,63443,1
789,7254,1
789,30464,1
790,128557,1
791,95578,1
792,62599,1
793,29620,1
793,30513,1
794,127713,1
795,43789,1
795,94734,1
796,61755,1
797,19499,1
797,26164,1
797,28776,1
797,68988,1
798,96603,1
798,104923,1
798,126869,1
799,36521,1
799,93890,1
800,43299,1
800,60911,1
800,87265,1
801,24025,1
801,27932,1
802,73609,1
802,126025,1
803,59173,1
803,93046,1
804,22775,1
804,60067,1
804,130863,1
805,27088,1
805,53092,1
805,74760,1
806,72693,1
806,125181,1
807,68020,1
807,92202,1
807,103631,1
808,59223,1
809,26244,1
809,88267,1
810,51992,1
810,124337,1
811,91358,1
812,15556,1
812,58379,1
812,107906,1
812,119626,1
813,25400,1
813,34611,1
814,123493,1
815,90514,1
816,12269,1
816,13162,1
816,46915,1
816,57535,1
817,24556,1
818,122649,1
819,48776,1
819,61149,1
819,89670,1
820,12889,1
820,56691,1
821,23712,1
821,26412,1
821,26970,1
822,121805,1
823,18744,1
823,72471,1
823,88826,1
823,120671,1
824,55847,1
824,69963,1
824,115852,1
825,22868,1
825,24974,1
825,50222,1
825,61616,1
826,59498,1
826,116526,1
826,120961,1
827,87982,1
827,111901,1
828,55003,1
828,100369,1
829,22024,1
829,84502,1
830,120117,1
831,87138,1
832,54159,1
833,21180,1
833,108913,1
834,119273,1
835,12347,1
835,50899,1
835,86294,1
835,121563,1
836,12089,1
836,53315,1
837,20336,1
837,113736,1
838,56345,1
838,118429,1
839,75292,1
839,85450,1
840,52471,1
840,112972,1
841,19492,1
841,34267,1
841,77859,1
842,92872,1
842,117585,1
843,6170,1
843,78363,1
843,84606,1
844,51627,1
845,18648,1
845,48214,1
845,88887,1
846,98500,1
846,116741,1
847,83762,1
848,41198,1
848,50783,1
849,17804,1
850,115897,1
851,82918,1
852,49939,1
852,101315,1
853,16960,1
853,67547,1
853,84039,1
854,115053,1
855,58820,1
855,82074,1
855,115013,1
856,49095,1
856,79749,1
857,16116,1
857,23667,1
857,76004,1
857,114149,1
857,115413,1
858,62132,1
858,63147,1
858,90495,1
858,98583,1
858,112678,1
858,114209,1
859,42595,1
859,81230,1
859,106170,1
859,120682,1
859,130358,1
860,48251,1
860,75167,1
860,118645,1
861,15272,1
862,113365,1
863,80386,1
863,100382,1
864,32661,1
864,47407,1
865,14428,1
865,49542,1
866,75085,1
866,112521,1
867,79542,1
868,46563,1
868,80652,1
869,13584,1
870,111677,1
871,78698,1
871,104686,1
872,45719,1
873,9461,1
873,12740,1
873,23092,1
874,110833,1
875,9429,1
875,77854,1
876,44875,1
876,94649,1
877,11896,1
878,109989,1
879,77010,1
880,44031,1
881,11052,1
881,36645,1
882,32846,1
882,109145,1
882,112249,1
883,60894,1
883,76166,1
884,11279,1
884,43187,1
885,10208,1
885,55678,1
886,108301,1
887,661,1
887,46243,1
887,75322,1
887,118135,1
888,12031,1
888,42343,1
889,9364,1
889,124888,1
889,125588,1
890,107457,1
891,43576,1
891,74478,1
891,124590,1
892,41499,1
893,8520,1
893,122829,1
894,29282,1
894,106613,1
895,48969,1
895,73634,1
896,8131,1
896,13286,1
896,40655,1
896,42516,1
897,7676,1
898,3592,1
898,105769,1
899,72790,1
900,39811,1
901,1951,1
901,6832,1
902,45111,1
902,104925,1
903,71946,1
904,38967,1
904,53815,1
904,95526,1
905,5988,1
906,55305,1
906,90192,1
906,104081,1
907,35922,1
907,71102,1
908,38123,1
909,5144,1
910,44487,1
910,103237,1
911,9324,1
911,29272,1
911,70258,1
912,37279,1
913,4300,1
913,68407,1
914,8696,1
914,33334,1
914,102393,1
914,111026,1
915,69414,1
916,3085,1
916,36435,1
916,38740,1
917,3456,1
917,55244,1
918,101549,1
918,112964,1
918,128072,1
919,20821,1
919,68570,1
919,105425,1
920,35591,1
921,2612,1
921,13267,1
922,72281,1
922,77499,1
922,100705,1
922,109382,1
923,30597,1
923,67726,1
924,18663,1
924,34747,1
925,1768,1
925,49679,1
926,72062,1
926,99861,1
927,16394,1
927,66882,1
928,23349,1
928,33903,1
929,924,1
929,40637,1
930,99017,1
931,66038,1
932,33059,1
933,80,1
933,40694,1
934,98173,1
935,65194,1
935,117520,1
936,32215,1
936,50863,1
937,4795,1
937,102185,1
937,130308,1
938,97329,1
939,64350,1
939,122315,1
940,31371,1
940,106851,1
940,115217,1
941,129464,1
942,96485,1
943,43184,1
943,63506,1
943,65144,1
944,30527,1
944,33111,1
944,72332,1
945,128620,1
946,34442,1
946,95641,1
947,45125,1
947,62662,1
947,73022,1
947,74501,1
947,117251,1
948,29683,1
949,127776,1
950,58150,1
950,94797,1
951,61818,1
951,101308,1
952,28839,1
952,87849,1
953,89388,1
953,126932,1
954,49144,1
954,83384,1
954,93953,1
955,60974,1
955,111507,1
955,119762,1
956,9589,1
956,27995,1
956,128946,1
957,126088,1
958,93109,1
959,60130,1
960,27151,1
960,43975,1
960,86029,1
960,87097,1
961,125244,1
962,25476,1
962,92265,1
963,59286,1
964,26307,1
964,60179,1
964,114006,1
965,27002,1
965,43391,1
965,83732,1
965,107895,1
965,124400,1
966,58321,1
966,75514,1
966,91421,1
967,58442,1
967,97335,1
968,25463,1
968,124773,1
969,63616,1
969,123556,1
970,90577,1
971,57598,1
971,68055,1
971,86911,1
972,13293,1
972,24619,1
972,76351,1
973,15917,1
973,122712,1
974,23204,1
974,45483,1
974,89733,1
975,56754,1
975,82494,1
976,23775,1
977,9824,1
977,121762,1
977,121868,1
978,24401,1
978,66793,1
978,88889,1
979,55910,1
979,86715,1
980,22931,1
980,127557,1
981,12608,1
981,30599,1
981,62777,1
981,121024,1
